"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.124.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.124.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.125.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.125.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.126.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.126.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.127.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.127.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.128.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.128.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.129.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.129.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.13.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.13.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.130.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.130.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.131.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.131.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.132.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.132.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.133.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.133.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.134.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.134.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.135.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.135.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.136.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.136.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.137.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.137.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.138.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.138.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.139.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.139.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.14.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.14.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.140.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.140.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.141.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.141.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.142.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.142.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.143.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.143.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.144.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.144.diff.txt","8/31/2025 11:32:40 PM"
