"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\esbuild.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\esbuild.2.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\GradleBuild.java.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\GradleBuild.java.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\InterpretationSchemaBuilder.kt.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\InterpretationSchemaBuilder.kt.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.2.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.3.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.3.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.4.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.4.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.5.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.5.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.6.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.6.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.7.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.7.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\last-build.bin.8.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.8.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\BindingsBuilderExtensions.kt.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_BindingsBuilderExtensions.kt.1.diff.txt","9/1/2025 12:04:52 AM"
