"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.111.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.111.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.112.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.112.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.113.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.113.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.114.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.114.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.115.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.115.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.116.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.116.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.117.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.117.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.118.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.118.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.119.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.119.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.12.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.12.diff.txt","8/31/2025 11:39:12 PM"
